Date,Open,High,Low,Close,Volume,ATR_14,EMA_5,Distance_to_EMA_5,EMA_9,Distance_to_EMA_9,EMA_18,Distance_to_EMA_18,EMA_21,Distance_to_EMA_21,EMA_40,Distance_to_EMA_40,EMA_50,Distance_to_EMA_50,EMA_100,Distance_to_EMA_100,Volume_20D_MA,Year,Smooth_Distance_to_EMA_5,Smooth_Distance_to_EMA_9,Smooth_Distance_to_EMA_18,Smooth_Distance_to_EMA_21,Smooth_Distance_to_EMA_40,Smooth_Distance_to_EMA_50,Smooth_Distance_to_EMA_100,EMA5_Rolling_Mean,EMA5_Rolling_Std,Spike,Days_Between_Spikes,Next_Week_Perf,Two_Weeks_Perf,Next_Month_Perf,Three_Months_Perf,Volume_20D_MA_Spike,Volume_Above_20D_MA,SPY_30_Day_Perf
1995-02-03,28.09234574466226,28.359453294365608,28.04629271885134,28.313400268554688,405100,0.19145060235563172,27.95730297726586,0.35609729128882606,27.831542070002392,0.4818581985522954,27.657352733263856,0.6560475352908313,27.612810550097528,0.7005897184571594,27.421165774677693,0.8922344938769946,27.359314775642716,0.9540854929119718,27.20292344799171,1.110476820562976,123535.0,1995,,,,,,,,0.10022092119287329,0.09468636077213123,True,,0.006830937184560671,0.008782854867055375,,0.09372108332475546,123535.0,Yes,0.0
1995-03-10,28.644988129262202,29.114729092153638,28.608145700800126,29.041044235229492,192100,0.217766778508226,28.78187262779042,0.25917160743907175,28.744485906680353,0.2965583285491391,28.6443557500919,0.3966884851375916,28.599754043113784,0.44129019211570863,28.30679069267409,0.7342535425554004,28.175896459615608,0.8651477756138846,27.762121121660652,1.2789231135688404,235830.0,1995,,,,,,,,0.08012107366106935,0.06282869259045391,True,35.0,0.011471002217213058,0.02486320815406882,,0.0892764033006716,235830.0,No,0.0
1995-05-03,30.661384223395313,30.985500335693363,30.661384223395313,30.98550033569336,724700,0.22820713195943323,30.663764916380323,0.3217354193130362,30.534961457120595,0.45053887857276465,30.322185782827578,0.6633145528657813,30.257192754149717,0.7283075815436426,29.86275492659732,1.1227454090960407,29.671472243956657,1.3140280917367022,28.945274535050373,2.040225800642986,280340.0,1995,0.11378322622931282,0.19429557210750478,0.3765394332075242,0.43680942513703364,0.7784943872953822,0.9237921358552604,1.3983126930165783,0.10300890105337963,0.0817182912227471,True,54.0,0.0056782486236348845,0.01045980856278292,0.02420751667279561,0.07862212183368927,280340.0,Yes,1.0
1995-09-05,33.878085717998566,34.1109568048696,33.82219665714951,34.09232711791992,272200,0.22488682436736088,33.7818784400623,0.31044867785762165,33.67042623242016,0.4219008854997597,33.555501379565115,0.536825738354807,33.52585667816898,0.5664704397509439,33.294388196859664,0.7979389210602577,33.13907710732025,0.9532500105996746,32.261826810533464,1.8305003073864583,349680.0,1995,0.11962748701553803,0.16799740796477794,0.29646627495954614,0.3501030568696534,0.733712661489135,0.9442059540741686,1.9037725203203952,0.07028647975201636,0.07144594410364226,True,125.0,0.013660696832383752,0.028410673306852704,0.025938618336889856,0.08526939222671696,349680.0,No,1.0
1995-10-26,34.98598286186978,35.01407653119141,34.33046391103175,34.61140060424805,606800,0.27558691415133146,34.95480680102228,0.34340619677423234,35.024318982929756,0.41291837868170944,35.00093643624004,0.38953583199199215,34.97366239739348,0.3622617931454357,34.714458056790114,0.10305745254206755,34.55088796636592,0.060512637882126796,33.66099023926666,0.9504103649813871,382435.0,1995,0.1039314990905968,0.1535445614520035,0.26810186036687056,0.3100037520941342,0.627105295969835,0.811786019373256,1.7581501274834397,0.10240409975819098,0.09184991569799837,True,51.0,0.024350472398238718,0.03138571950203518,,0.07886889820548956,382435.0,Yes,0.0
1996-01-10,36.5967932656881,36.672172860468095,35.965489159405635,36.163360595703125,787700,0.3984338188709588,36.75328673742038,0.5899261417172568,36.9081384169907,0.7447778212875775,36.949956158734565,0.7865955630314403,36.92795658885207,0.7645959931489443,36.65140987826189,0.48804928255876234,36.47398531816857,0.31062472246544814,35.55305880718429,0.6103017885188322,552310.0,1996,0.15604493100415104,0.2337026194837312,0.36832345617461526,0.41151004698637206,0.7144534160957103,0.8868054429742706,1.7915425875876345,0.16792488848641868,0.16824958399859585,True,76.0,0.01146486374273102,0.03256895985741784,0.09770751248311182,0.07431850268480786,552310.0,Yes,1.0
1996-03-08,38.707434586652624,39.12202249361774,37.38829124630906,38.2928466796875,2289900,0.6898578487107804,39.04461242737204,0.7517657476845372,39.13460644928655,0.8417597695990509,39.0959985116098,0.8031518319222997,39.04436433289424,0.75151765320674,38.60633174875372,0.31348506906621765,38.3692741537826,0.07642747409509809,37.28782407495101,1.0050226047364887,861385.0,1996,0.24274974559446166,0.34772455901161536,0.5172706056075252,0.5711964159911573,0.9021123280431089,1.0770287678574142,2.016892965644167,0.2799521076102295,0.17405385680226787,True,58.0,0.014327810452828384,0.030639932896603387,,0.06969030427644687,861385.0,Yes,0.0
1996-04-10,38.78469698202043,38.95505436261495,38.00862447042314,38.16005325317383,939500,0.4509068722809368,38.86955008384859,0.7094968306747589,39.080464914465004,0.9204116612911761,39.183681264464056,1.0236280112902278,39.18244303124652,1.022389778072693,39.01279838571185,0.8527451325380184,38.864482041127246,0.7044287879534181,37.97257885023706,0.18747440293676476,857135.0,1996,0.25341047676674794,0.36140340272582794,0.508110229747769,0.549700342156152,0.8118344530174479,0.9697073351868508,1.901051462398629,0.19115616920308226,0.18509147337236453,True,33.0,0.020338026090853445,0.03174641415458639,0.0376987730907072,0.04643887610938209,857135.0,Yes,1.0
1996-05-13,39.69329238291597,40.365257990733575,39.65543516557413,40.19490051269531,867500,0.5137748506104103,39.58867830477446,0.606222207920851,39.440611457935965,0.7542890547593473,39.33551069263717,0.8593898200581407,39.31606683820083,0.87883367449448,39.197615922352874,0.9972845903424385,39.10891845966121,1.0859820530341011,38.441516263871165,1.7533842488241476,717810.0,1996,0.22114459898309535,0.2820378079187786,0.35827751469638414,0.385617941862233,0.5846784605281029,0.7164736058239697,1.5748876647720857,0.2045055533745998,0.13381318437063566,True,33.0,0.019307094756574356,,0.012950262564189,,717810.0,Yes,1.0
1996-07-05,40.26516912686191,40.455458205911356,39.80847533714325,39.93216323852539,842900,0.40476768130762003,40.610949191282415,0.6787859527570248,40.67356487312865,0.7414016346032568,40.671837497702676,0.7396742591772849,40.65759264360133,0.7254294050759427,40.47746329230476,0.5453000537793713,40.35430634267469,0.4221431041492991,39.63934170133237,0.29282153719302073,840110.0,1996,0.2163320111693264,0.29803446742220324,0.3884549579500219,0.4163888164555162,0.5607971031278742,0.6529820712412002,1.343267198621807,0.15513996502613275,0.1475119639347052,True,53.0,-0.015487615228806866,-0.02454208678524991,,0.06382178715142381,840110.0,Yes,0.0
1996-07-15,39.40884211628217,39.40884211628217,38.15293502807617,38.15293502807617,1951300,0.5606730079555641,39.174264316779514,1.0213292887033418,39.594861602161984,1.4419265740858123,40.01403611907014,1.8611010909939694,40.08209369024128,1.9291586621651078,40.19270529963683,2.0397702715606556,40.14815597088143,1.9952209428052612,39.613026467634874,1.4600914395587026,884620.0,1996,0.2267773623067511,0.32078822403628676,0.4246937968211253,0.45517075739524415,0.6113771148436569,0.7030790872086499,1.3309782415190878,0.2737261005907243,0.2571047858423507,True,10.0,0.013466495186802303,0.005735303572051688,0.05985074532850516,,884620.0,Yes,1.0
1996-09-13,41.59717751418664,41.78746652385812,41.483004108383746,41.74940872192383,2008800,0.5029015651770052,41.0605915426414,0.6888171792824309,40.79263938967702,0.9567693322468074,40.56069351047069,1.188715211453136,40.51108005676923,1.2383286651545973,40.309967995841234,1.4394407260825943,40.245359951298006,1.5040487706258219,39.910405238471185,1.8390034834526432,785335.0,1996,0.25556889041542363,0.38219895787313823,0.5499198629548455,0.5810207168536071,0.6628728124506729,0.6880314535514902,0.8642204089303419,0.22281313089382843,0.17948580330562489,True,60.0,0.006292101034350396,0.006978664895525612,,0.07203392579390457,785335.0,Yes,0.0
1996-11-06,43.81956730682622,44.60376733283228,43.781313647021044,44.58464050292969,1665000,0.45084522641339014,43.81272917317227,0.7719113297574154,43.567001176419765,1.0176393265099222,43.28088955653233,1.3037509463973578,43.19426290240531,1.3903776005243742,42.658164905718344,1.9264755972113434,42.411339634400825,2.1733008685288624,41.5024903850467,3.082150117882989,811685.0,1996,0.19866108176366692,0.3175014812043522,0.5517863328154775,0.6192490522691618,0.9443133072826927,1.0674757849505394,1.5713206393799692,0.20231598279283283,0.15955639690985857,True,54.0,0.008365792246754593,0.025525608516926833,0.020162914597664054,0.09156741899702898,811685.0,Yes,1.0
1996-12-12,45.770504529252015,45.82788501967732,44.64202155088767,44.75678253173828,2540200,0.6865191025981261,45.44428135820253,0.6874988264642496,45.62803450568944,0.8712519739511606,45.57607818596661,0.819295654228327,45.49586346645282,0.7390809347145364,44.83511701937002,0.07833448763173578,44.489235542788926,0.2675469889493556,43.142345481424904,1.6144370503133771,1637430.0,1996,0.24119443646911248,0.4041866734187335,0.7168888712599004,0.8191382660927036,1.4031281735567762,1.6503960633575532,2.5393816194636707,0.2843568464564733,0.15601732193619938,True,36.0,0.026282136404493346,0.041418095476906384,,0.10669339987770954,1637430.0,Yes,0.0
1997-03-31,47.48358924195146,47.61865024345233,46.46098451630195,46.53816223144531,4270700,0.8385066975144438,47.74214943066568,1.2039871992203643,48.149433298578494,1.6112710671331811,48.55066430605561,2.012502074610296,48.606951619586056,2.0687893881407433,48.539513784408584,2.0013515529632713,48.3583396649421,1.820177433496788,47.127217348274755,0.5890551168294422,1875715.0,1997,0.3408089845602702,0.4631665019905795,0.6645991478783657,0.7278577686497798,1.1725671795922235,1.4409141964853802,2.7899831033554148,0.34453425893126166,0.28497010303664466,True,109.0,0.010157626826889185,-0.013474265760633458,0.062604162397436,,1875715.0,Yes,1.0
1997-06-12,54.255919986747635,54.95051924689092,54.062975747818946,54.93122482299805,4273300,0.6897702514863165,53.938549489273015,0.9926753337250318,53.45747998166006,1.4737448413379894,52.738678187670025,2.1925466353280214,52.52634349451434,2.404881328483704,51.43060141399063,3.5006234090074173,51.00372813999309,3.9274966830049536,49.45533834174085,5.475886481257199,1508420.0,1997,0.40661678508236637,0.6429839807051614,1.0752713817283481,1.1817619036575362,1.586379361466564,1.7064425589889958,2.2850906019146,0.3043862184906782,0.26734907382181045,True,73.0,0.01422621879568394,-0.0006900052229562015,,0.03421921735379802,1508420.0,Yes,0.0
1997-08-15,57.101475249256275,57.101475249256275,55.55191011359125,55.64875793457031,4907100,1.0535613078514423,57.015537046876176,1.3667791123058635,57.515730913032684,1.8669729784623712,57.74718565354358,2.0984277189732694,57.699812298056074,2.051054363485761,56.9284783543011,1.2797204197307863,56.41797711185174,0.7692191772814283,54.09286002511395,1.5558979094563625,4112170.0,1997,0.38758129145670933,0.6285345487396533,1.144289159390274,1.329826189999664,2.3935313917588563,2.8802527155354416,4.768093399750914,0.44003354905615594,0.319312434453198,True,64.0,0.030977952545614928,0.006613386301112943,,0.026375947114845446,4112170.0,Yes,0.0
1997-10-27,57.86499374553721,58.43849191973286,54.02547207083753,54.23931884765625,10840700,1.260169613682381,57.60444020831297,3.3651213606567225,58.460771786613265,4.221452938957015,59.000888184907666,4.761569337251416,59.03417557881795,4.794856731161701,58.820487008545015,4.581168160888765,58.59069803032433,4.351379182668083,57.04108505385629,2.8017662062000426,4752505.0,1997,0.46899523919994923,0.6486759135209116,0.8711629954343278,0.9193066652663602,1.2588124891513324,1.5350056430053625,3.3639193486600987,0.5453869142392541,0.7303900455686175,True,73.0,0.07813616502205013,0.059498138764450176,0.09569855129706963,,4752505.0,Yes,1.0
1998-01-09,59.49076735820009,59.64691110454707,57.402344750809206,57.65607833862305,10258800,1.072097866033263,59.313571003236554,1.6574926646135069,59.62196277356938,1.9658844349463322,59.75154346386053,2.0954651252374816,59.75054651773668,2.0944681791136333,59.60007607925842,1.9439977406353748,59.4814325628184,1.825354224195351,58.590675256199546,0.9345969175764992,4168685.0,1998,0.5139092235628722,0.699628578013092,0.8832494554030288,0.9127337579803216,1.0369185235596716,1.119133408384785,1.8575593711328473,0.5253373563715332,0.38608111864715383,True,74.0,0.043331318670958,0.03926897859925719,,0.2079296317137631,4168685.0,Yes,0.0
1998-04-27,68.5091613523917,68.70490181339852,67.41301477075342,68.09810638427734,14510200,0.9143870567160397,69.38940335039385,1.291296966116505,69.64484035292207,1.5467339686447303,69.52838856345848,1.430282179181134,69.40538264989951,1.3072762656221641,68.31259122620284,0.214484841925497,67.69869747112398,0.3994089131533656,65.14631704680154,2.9517893374758017,5238280.0,1998,0.41930651758339804,0.7093250696284887,1.352464316278403,1.5561154714782865,2.6618323323310427,3.1375301625719794,4.961936003240277,0.3843410182897138,0.29894308752432536,True,108.0,0.033055915157877404,0.018683797617120343,0.008336101539869736,,5238280.0,Yes,1.0
1998-07-23,73.08647691949051,73.26320402649627,71.57447833733018,71.75120544433594,15110900,0.8976609107111833,73.0128439072985,1.2616384629625657,73.19668998708313,1.4454845427471952,72.79510004849048,1.043894604154545,72.61561908470036,0.8644136403644183,71.65149931522866,0.09970612910727539,71.23518783456224,0.5160176097736979,69.29979233502856,2.4514131093073814,5970415.0,1998,0.49191651724902996,0.6948504713264207,0.9234048671592864,0.9759983837676399,1.2890566876998923,1.5407007487497755,3.378915751158231,0.520735382148785,0.2639408526266235,True,87.0,0.0002731649514374601,-0.04597698949468631,,-0.06293129279433603,5970415.0,Yes,0.0
1998-08-04,70.5140617606796,70.5140617606796,67.23479461669922,67.23479461669922,15091600,1.4145198826884118,69.58135941095279,2.346564794253567,70.49561127185441,3.260816655155196,71.31357830514881,4.07878368844959,71.39488734736133,4.1600927306621145,71.25795991054302,4.023165293843803,71.03009820889478,3.795303592195566,69.48353042474939,2.2487358080501707,8289990.0,1998,0.5218217909725522,0.7639535679370278,1.020565313999485,1.0690087379328685,1.3040561055313198,1.492292753972348,3.0908501371550257,0.6650746362116706,0.5023749797443277,True,12.0,-0.0011678734048831678,0.031542227213560946,-0.07885454676877957,0.0492535743428244,8289990.0,Yes,0.0
1998-08-31,65.1926420132319,65.35955088585615,59.69446738560994,60.32283020019531,22563100,1.9580192482130099,64.5145258287881,4.191695628592782,65.89971069978307,5.576880499587759,67.30561475379368,6.982784553598364,67.61839867653349,7.295568476338175,68.77713213171478,8.454301931519467,69.03387786957157,8.711047669376256,68.82707338168565,8.504243181490338,12902815.0,1998,0.6687439889181183,0.9997221661403737,1.4233018491955345,1.5198646050413798,1.868396716541244,2.000014193265124,2.7024087463782127,0.8870421247639542,1.029094738836955,True,27.0,,0.07747380237911607,0.06363947034857058,,12902815.0,Yes,1.0
1998-10-15,63.13704877362354,67.62994737549188,63.01881459989016,66.82201385498047,20541100,2.359061501974878,64.14470637451473,2.6773074804657426,63.65236951752334,3.169644337457129,63.73912711839257,3.082886736587902,63.850567178439,2.9714466765414684,64.77567347015714,2.046340384823324,65.24390578633997,1.5781080686405033,66.45902615651394,0.3629876984665259,11542225.0,1998,0.8315478394515695,1.188863336104114,1.621209747469369,1.740268154764489,2.3565159015058543,2.588946833359688,2.8595132573098168,0.7936214580543453,0.7347224875982589,True,45.0,0.021232871629201136,0.032439020630827556,,0.16812625913470294,11542225.0,Yes,0.0
1999-05-25,83.31956926242326,83.93396189970564,81.45657223324443,81.81331634521484,15406400,1.6846179675651862,83.55593202635941,1.7426156811445708,84.22680308608764,2.4134867408727985,84.71219324401369,2.8988768987988465,84.73726150171262,2.92394515649778,84.30683528471369,2.4935189394988413,83.9004518901886,2.087135544973762,81.5120679857804,0.30124835943443884,8654405.0,1999,0.7068297532129483,0.9383073674846847,1.2442839868214894,1.331296588037968,2.043314583600589,2.535538040788968,5.011515421195056,0.5605453056220618,0.4153203511846884,True,222.0,0.005813995235668421,0.025193233324956044,0.02658737615325686,0.0610905927065348,8654405.0,Yes,1.0
2000-01-04,91.78585993198675,92.12558551849747,89.29786960724641,89.36781311035156,8089800,1.3957940434765845,92.05213040437975,2.6843172940281903,92.31353389300877,2.9457207826572045,91.90743751667718,2.539624406325615,91.71367130472844,2.3458581943768735,90.43614049647971,1.0683273861281464,89.85613788685082,0.48832477649925465,87.91699513173046,1.450817978621103,5546030.0,2000,0.7199244716058298,1.0716329697474525,1.6609927411940903,1.8316771001591863,2.643122463247038,2.9164407377472887,3.710661281050083,0.5765772504936628,0.6075033538053525,True,224.0,0.03398966911845683,0.04338113126106725,0.024597950863687035,0.08504084732829771,5546030.0,Yes,1.0
2000-03-16,90.5668710647117,93.90417633121807,90.08725833180061,93.58443450927734,25601400,2.288154659672351,90.3547674622126,3.229667047064737,89.6357002578317,3.948734251445643,89.15022441389607,4.434210095381275,89.12979093103112,4.45464357824622,89.31932005026388,4.265114459013461,89.37698053207782,4.2074539771995205,88.94205736370046,4.642377145576887,11715560.0,2000,0.9001433043428617,1.1521367382075127,1.4493808336737721,1.52521165496203,1.9169806740254205,2.032819250350214,2.668302518988859,1.0068876729086107,0.6702634634679723,True,72.0,0.04578610059970004,0.018597622640700345,,0.01281723199475245,11715560.0,Yes,0.0
2000-04-14,91.4381176513784,91.55832551858003,85.58800144756542,87.1907730102539,29604000,2.8277505280063315,92.11431341014243,4.923540399888523,93.59836132713778,6.407588316883874,94.19657548411129,7.005802473857386,94.11009362291566,6.91932061266175,93.19644128016148,6.005668269907574,92.77744821915458,5.586675208900672,91.19159005859184,4.000817048337936,10911820.0,2000,0.9851227645505118,1.3774116917343617,1.9367328172191431,2.0609703400590695,2.468734084217872,2.550160914355693,3.0410108174425927,1.1240643393584904,1.225379628855401,True,29.0,,0.0668663819516324,,0.1039260626434327,10911820.0,Yes,0.0
2000-07-28,93.64160394343487,93.76209496287743,90.94059692426438,91.3121109008789,6229500,1.2730382950791983,93.26781112248099,1.9557002216020862,94.01090002315257,2.6987891222736664,94.44604296711341,3.1339320662345074,94.45328777765687,3.141176876777962,94.17458837966201,2.8624774787831058,93.98929028508643,2.6771793842075198,93.08374096704937,1.7716300661704594,5446740.0,2000,0.7873207230863021,1.0825814812872987,1.3589231487170452,1.4069394282328644,1.5681232569409593,1.6225392884093854,1.9649624932249,0.7204624416071163,0.42994119351108095,True,105.0,0.03012968835341486,0.0373862604389988,,-0.03563106401065266,5446740.0,Yes,0.0
2000-09-15,95.46721159268732,95.50747612731098,94.05795288085938,94.05795288085938,4085700,1.2217845410786552,95.39110954298023,1.3331566621208566,95.8265963116053,1.7686434307459251,96.0868156900005,2.028862809141131,96.07312077744645,2.015167896587073,95.72609027681536,1.6681373959559807,95.50693566291618,1.4489827820568024,94.4799453431069,0.4219924622475304,4173705.0,2000,0.5612432244440435,0.8029432303855738,1.0365202963874942,1.0766821774394915,1.319406442596555,1.4490457239501184,2.160872759028373,0.4493731409910424,0.28528360756395443,True,49.0,-0.004922794297767328,-0.016266716329920175,,-0.0794089953865736,4173705.0,No,0.0
2000-09-18,94.29955854928888,94.68207170309684,92.90036569720186,93.1922836303711,5109300,1.2730252227889278,94.65816757211053,1.4658839417394347,95.29973377535846,2.107450144987368,95.78212810477636,2.589844474405268,95.81122649134868,2.618942860977583,95.60248995259856,2.4102063222274666,95.41616499497324,2.22388136460215,94.45444709136956,1.2621634609984653,4197850.0,2000,0.5736422450273814,0.8193328470667548,1.048688696870937,1.08669732356915,1.317811800742503,1.4420659799681068,2.126230343240312,0.5079196602124171,0.3618114440674371,True,3.0,-0.002807964273793832,-0.005616665352697554,-0.07193772130248478,,4197850.0,Yes,0.0
2001-02-21,82.65012097499513,83.25755400081036,81.0992185974535,81.17676544189453,10910800,1.4599686358612172,83.44091897752095,2.26415353562642,84.45509745386957,3.2783320119750385,85.46663950483787,4.2898740629433405,85.62468325881643,4.447917816921901,86.16239283707738,4.985627395182846,86.41324808125923,5.236482639364695,87.75787133453848,6.581105892643947,7352240.0,2001,0.8196321673166831,1.1158202993222714,1.4485341377514607,1.5187415128502992,1.9600185962434233,2.2038409903279983,3.3825833074283658,0.7000800017304861,0.5447624094294398,True,156.0,-0.01329379574306431,0.01082640875691647,-0.08622611971559026,0.049466818659133584,7352240.0,Yes,0.0
2001-03-12,79.05721411408916,79.16060993028228,76.0911168921693,76.30436706542969,13972900,1.9510901305841972,79.41057136815459,3.1062043027249047,80.25437829819916,3.9500112327694694,81.57715601923087,5.272788953801182,81.93326291494994,5.628895849520248,83.48476899855213,7.18040193312244,84.05132378639621,7.746956720966523,86.12882327412375,9.824456208694059,10244655.0,2001,0.8573046416786486,1.1838266917160902,1.5992386357180277,1.6926115201721899,2.174863712410087,2.408826218188683,3.6678556707095726,0.9368169213649715,0.7622237467623227,True,19.0,-0.003506920954597602,-0.015480085420331583,-0.008771501812852365,,10244655.0,Yes,0.0
2001-09-17,65.6289774344022,69.13785444715116,64.97918557861604,67.7732925415039,32388700,1.7962036613335732,70.72557817909001,2.952285637586101,72.05191516167788,4.2786226201739765,73.75658983102535,5.983297289521445,74.14353506196113,6.370242520457225,75.76866695611567,7.99537441461176,76.32564146447494,8.552348922971035,78.16395246553519,10.390659924031283,16349240.0,2001,0.6462894737481142,0.9324015231512807,1.3129991026424128,1.4069582753770442,1.849238279351389,2.0104852991072506,2.9905669684626535,0.807968873617449,0.7101380429176856,True,189.0,-0.03089388812408528,0.0034629486892139203,0.03599116127432279,,16349240.0,Yes,1.0
2002-01-29,74.51176174572154,74.69501341556503,72.02476695133578,72.17529296875,27720800,1.100920153761925,73.61735453082068,1.442061562070677,73.99286733946929,1.817574370719285,74.45306427070334,2.2777713019533365,74.52814980742093,2.352856838670931,74.55662042123379,2.381327452483788,74.47041056601954,2.295117597269538,74.53773607597816,2.3624431072281595,15468925.0,2002,0.5308972016770803,0.7443294909906032,1.0320453551371709,1.106734162239004,1.4426132426704161,1.4830003717092992,1.1908451821344728,0.42046814903871094,0.3823385513812356,True,134.0,-0.01006505175388154,0.007345330311538071,0.007889190034840848,-0.028236203193180664,15468925.0,Yes,1.0
